lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-69.12,-23.3,40.0,202.0,-59.178000000000004,-23.826,0.033,1152.0,-61.25,-23.82,8.78,-20.61,2.68,-171.92,0.2,94.67,902.0,201.0,34.8,37.44,8.21,-3.09,-2.65,-0.38,-6.57,-32.06,5.57,-3.49,94.83,0.17,21.54,154.81,2.58
-69.42,-26.49,37.0,202.0,-60.295,-26.886999999999997,0.033,1136.0,-62.42,-26.8,8.85,9.42,2.96,-175.33,0.2,94.81,902.0,201.0,34.76,34.76,8.73,1.45,-2.95,-0.24,-5.9,11.54,5.78,1.18,101.41,0.18,17.98,157.49,2.65
-70.25,-27.48,110.0,202.0,-46.891999999999996,-33.381,0.023,1134.0,-48.4,-33.02,10.39,-19.59,4.06,159.98,0.19,105.51,908.0,201.0,26.16,30.71,9.79,-3.48,-3.82,1.39,-6.33,-19.4,5.97,-2.1,38.53,0.13,24.85,108.83,2.42
-69.83,-21.92,132.0,201.0,-43.425,-28.995,0.02,1168.0,-44.74,-29.06,6.91,-66.9,-3.68,-9.07,0.18,96.47,919.0,201.0,19.95,32.67,2.71,-6.35,3.64,-0.58,-9.43,-47.61,6.36,-6.96,32.3,0.03,55.06,101.81,1.96
-68.8,-21.0,36.0,201.0,-60.08,-21.345,0.039,1163.0,-62.43,-21.88,10.15,25.36,3.07,-158.48,0.18,77.45,902.0,201.0,33.02,39.81,9.17,4.35,-2.85,-1.13,-7.09,26.8,6.33,3.2,97.67,0.17,12.22,155.98,2.58
-68.97,-19.87,36.0,201.0,-60.273,-20.218,0.039,1145.0,-62.61,-20.68,10.45,33.59,3.09,-149.77,0.18,68.68,902.0,201.0,31.8,41.02,8.71,5.78,-2.67,-1.56,-7.36,34.78,6.05,4.2,96.7,0.17,14.14,155.58,2.57
-69.27,-27.38,23.0,202.0,-64.11399999999999,-27.081,0.037000000000000005,981.0,-66.46,-26.66,9.16,-34.96,2.81,177.48,0.19,104.3,911.0,201.0,30.23,30.23,7.51,-5.25,-2.81,0.12,-6.96,-47.52,4.7,-5.13,79.59,0.14,5.82,147.28,2.56
-70.3,-28.5,64.0,202.0,-55.416000000000004,-28.623,0.027000000000000003,1267.0,-57.12,-28.35,4.05,-18.76,1.05,-179.82,0.19,104.43,902.0,201.0,34.9,34.9,3.84,-1.3,-1.05,-0.0,-3.08,-25.1,2.79,-1.31,69.62,0.07,24.51,140.39,2.48
-70.27,-33.14,5.0,2901.0,-69.382,-32.88,0.035,853.0,-71.78,-32.63,10.7,-14.8,1.76,155.18,0.2,96.06,911.0,201.0,19.33,19.33,10.34,-2.73,-1.6,0.74,-8.97,-12.8,8.75,-1.99,40.29,0.15,54.34,111.18,2.13
-69.23,-25.22,170.0,202.0,-44.943999999999996,-26.403000000000002,0.034,1048.0,-47.11,-26.15,2.26,-31.44,-0.38,-8.91,0.2,98.42,902.0,201.0,10.94,10.94,1.93,-1.18,0.38,-0.06,-2.62,-28.14,2.31,-1.23,6.17,0.01,,88.25,1.93
-69.34,-22.88,64.0,202.0,-54.511,-22.996,0.028999999999999998,1319.0,-56.31,-22.85,5.19,-6.33,1.39,-171.73,0.18,94.32,902.0,201.0,34.26,40.46,5.16,-0.57,-1.37,-0.2,-3.86,-11.51,3.78,-0.77,64.36,0.08,34.81,135.86,2.43
-69.3,-22.84,57.0,202.0,-55.442,-23.034000000000002,0.03,1285.0,-57.28,-22.96,1.01,11.63,1.68,150.71,0.18,93.34,902.0,201.0,34.26,41.52,0.99,0.2,-1.47,0.82,1.13,115.71,-0.49,1.02,71.45,0.02,25.03,141.78,2.46
-68.95,-22.42,38.0,201.0,-59.614,-22.853,0.035,1173.0,-61.77,-22.84,9.96,9.11,3.05,-174.39,0.18,93.75,902.0,201.0,33.9,38.63,9.83,1.58,-3.03,-0.3,-6.91,10.42,6.8,1.25,96.53,0.18,11.82,155.51,2.58
